FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_MCAL_MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_ BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_OP_OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CUR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_ REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER-REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106310791,SUTTER AUBURN FAITH HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Placer,2,308,Non-Profit,General,Comparable,,530-888-4500,11815 EDUCATION STREET,AUBURN,95602,MITCH HANNA,ADMINISTRATOR,SUTTERAUBURNFAITHHOSPITAL.COM,SUTTER HEALTH,BRYANNA CANNON,SUTTER HEALTH,,05-0498,,ZZR00498H,64,64,29,5176,1816,651,1134,0,247,1098,60,62,10244,1582,563,134,291,0,75,358,25,18,3046,64,0,0,0,0,0,10244,0,0,0,0,0,3046,0,0,0,0,0,43.9,43.9,3.4,3.4,0,0,0,35356,4219,2850,8584,1,8942,7402,1274,571,69199,28744,6345,17288,3672,4265,5,115739,114485,1038,1561,2,0,515067384,382425850,21189108,153830642,1179458,151581669,3428431,1134612,284826,0,0,4278217,57258279,116169529,341639576,96234968,33272199,9154493,16891891,0,4221707,21579667,1267060,470821,183092806,138219335,48228218,11970129,35195636,25250,13928495,76927783,5980882,1498850,331974578,181316842,73787387,12454981,41683320,0,22449,10001567,51066672,3029963,0,8620883,0,441786,12864200,0,0,8324908,52250174,20367812,8427307,9638876,1044,7906701,54461886,0,776842,0,-14939790,75407,64462,0,0,17253095,20098867,51699977,9121120,0,73319,0,23349528,4589195,19866487,5530081,43748396,20934332,2997865,256584,31175606,34577827,7695677,507366,929353,1565311,7193352,21635291,0,43910328,603065,174595,0,66323279,16183714,184976,19002057,30952532,66323279,288696,56326430,-43758934,63922208,50407409,118577983,74667655,0,5249812,14030312,19690764,688707,443524,0,453,152,804861,139413,944274,328,0,68301,258785,270642,358,44826,82345,72543,5097,767,1197,161980,205326,203520,0,140320,31573,60028,2114,187859,229808,237129,0,157349,35309,94493,2327
106344017,SUTTER CENTER FOR PSYCHIATRY,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Sacramento,2,311,Non-Profit,Psychiatric,Comparable,,916-386-3000,7700 FOLSOM BLVD,SACRAMENTO,95826,JOHN BOYD,CEO,SUTTERMEDICALCENTER.ORG/PSYCHIATRY,SUTTER HEALTH,BRYANNA CANNON,SUTTER HEALTH,,05-4096,HSC34096F,,73,73,58,3098,1072,3083,24,0,4083,5996,1980,64,19400,309,101,505,6,0,536,1025,250,9,2741,0,73,0,0,0,0,0,19400,0,0,0,0,0,2741,0,0,0,0,72.8,72.8,7.1,7.1,0,0,0,2857,416,0,22,0,2753,4756,42,32,10878,0,673,0,15,43,0,0,0,0,0,0,0,71791385,35990037,232900,36034248,168747,38447612,-2244617,814595,788130,0,0,-2218152,34237660,8403491,29150234,8262027,2763792,5729325,40509,0,11798617,12605623,3180509,109633,44490035,4286549,842996,0,32935,0,1947592,19995501,80800,114977,27301350,8179005,1325827,3404803,43912,0,0,9922368,6332733,661519,0,4290831,0,1829039,54772,0,0,178128,4060224,2294436,2207383,28993,0,3482048,23859133,6028,96003,0,2218150,7440,522742,0,0,13921466,2727980,7044211,105211,0,0,0,6318602,760539,6545946,1023657,17242086,8410334,2939943,184980,1410078,5727610,1220230,100593,259619,0,952139,6734577,0,9425761,10381,0,0,16170719,16131362,0,0,39357,16170719,0,16646568,-9992153,14696869,4618764,22233804,12808043,0,0,0,0,0,0,0,212,96,399262,42729,441991,41,0,58711,74189,95574,32572,70894,28770,27169,11381,2,0,160816,43690,93504,0,46003,5410,49839,0,173735,47795,109291,0,50459,5975,54736,0
106084001,SUTTER COAST HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Del Norte,1,101,Non-Profit,General,Comparable,Rural,707-464-8511,800 EAST WASHINGTON BOULEVARD,CRESCENT CITY,95531,MITCHELL J HANNA,CEO,,SUTTER COAST HOSPITAL,BRYANNA CANNON,SUTTER HEALTH,4,05-0417,,HSP00417G,49,49,29,5184,623,314,1982,12,462,807,144,30,9558,1147,131,77,563,2,135,235,36,11,2337,39,0,0,10,0,0,7254,0,0,2304,0,0,2156,0,0,181,0,0,53.4,53.4,4.1,4.1,0,0,0,23469,1533,1427,19298,15,4728,10041,771,1253,62535,19540,30698,7275,5071,0,7,60597,77640,450,1158,178,93,271792596,182992033,324304,89124867,673673,83257292,6541248,119182,137864,0,0,6522566,41000262,71098565,159693769,57689116,6920857,3842183,22455456,119094,5783092,10485844,2467717,107619,109870978,63395728,5091385,3213866,47925233,282087,11625798,25112691,4169771,1105059,161921618,88764956,9074517,-3131443,49742822,-45857,360043,11034168,17184961,2184286,0,7507540,0,316040,0,324304,0,0,31843360,2881059,10115383,20430045,27001,6208198,16968322,0,651499,0,-7798294,4723,24531,0,0,12931811,18399831,20320768,0,0,0,0,15726673,3394173,10059607,2424429,25546581,14086281,6574153,4192834,9652601,13810991,5245692,492042,506251,440627,2709239,17834189,0,19398889,3698371,111907,0,41043356,11992799,84169,10438672,18527716,41043356,817652,39175414,-29442340,43131511,32520497,77714260,58315371,0,0,10890973,11172918,734246,61380,3898179,321,108,628863,71302,700165,42,0,60768,112308,164901,21840,23012,99803,53732,59087,14021,19391,139074,155711,132169,0,122478,39288,39744,399,155845,173237,144095,0,135951,44287,46294,456
106574010,SUTTER DAVIS HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Yolo,2,313,Non-Profit,General,Comparable,,530-756-6440,2000 SUTTER PLACE,DAVIS,95616,RACHEL MCKINNEY,CEO,WWW.SUTTERDAVIS.ORG,SUTTER HEALTH,SARN SAECHAO,SUTTER HEALTH,,05-0537,HSC30537G,HSP30537G,48,48,33,3920,1360,814,1869,4,257,2431,46,84,10785,1035,356,316,687,1,140,1090,24,38,3687,48,0,0,0,0,0,10785,0,0,0,0,0,3687,0,0,0,0,0,61.6,61.6,2.9,2.9,14,2583,1312,5619,1982,1719,10412,4,1262,10423,952,504,32877,28849,3239,0,666,2481,5,81482,191050,674,2511,1059,233,450200305,328466898,17329721,139063128,1145346,129639683,10568791,361181,180555,0,0,10749417,64652808,98214136,287333361,66476138,22333758,14272058,31682703,61137,5069428,45874343,1277106,554767,187601438,74048872,25726835,7997119,48013110,61406,8411566,91728994,5274785,1336180,262598867,113900301,44576577,14221947,64013256,0,116042,9184440,71365036,2990559,0,7748081,0,350659,7085224,0,0,10244497,25946419,10501769,7738338,15042142,6300,4161708,74869280,0,797172,0,-13836044,204323,57058,0,0,18084230,11765978,44123555,7615610,0,62144,202747,18159656,4708273,21037421,3880069,40100992,19231455,4528190,1752903,18986436,32367364,5447924,209954,976923,736246,5301296,23753851,0,24956902,1650330,38602,0,50399685,14624254,14161,0,35761270,50399685,1021,49164316,-36355724,44187863,30913323,79394953,54438051,0,0,5737846,6087812,6087812,0,8638,380,154,713946,87963,801909,121,6,77824,185322,283413,0,28587,59497,64325,4228,8341,2409,155058,114238,251574,0,99499,24001,69576,0,176702,123738,286639,0,112609,29284,72937,0
106070934,SUTTER DELTA MEDICAL CENTER,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Contra Costa,5,411,Non-Profit,General,Comparable,,925-779-7200,3901 LONE TREE WAY,ANTIOCH,94509,SHERIE HICKMAN,CEO,WWW.SUTTERDELTA.ORG,SUTTER HEALTH,RYAN BOUDREAU,SUTTER HEALTH,,05-0523,HSC00523F,,145,145,84,11660,2765,2962,6614,0,603,2829,225,154,27812,2670,656,726,1897,0,186,990,65,51,7241,145,0,0,0,0,0,27812,0,0,0,0,0,7241,0,0,0,0,0,52.5,52.5,3.8,3.8,20,1641,697,12115,2371,4374,25371,5,1599,9353,2923,1349,59460,54401,5767,0,802,0,5,137828,82386,978,1000,515,218,798956455,603143920,0,195812535,645497,214827727,-18369695,411853,103713,0,0,-18061555,157538340,211466276,429951839,193800490,49944152,48731028,114889279,0,11531421,57028660,5775940,1037106,482738076,81793663,21437323,18355422,103757548,21179,9674710,63313403,14685710,3179421,316218379,224998189,58062368,44769865,173351739,-3685238,20132,13881838,60589613,6596606,0,23583868,0,974940,0,0,0,0,48870975,13119531,22675565,45734228,796,7101317,56877214,0,1432909,0,-11163152,106035,30075,0,0,45085517,26661062,53682788,0,0,103238,0,38346417,7024602,38834172,5089931,74374198,38328088,10815883,9463975,17229976,38897906,8028519,678040,1531956,235102,15244084,58599618,0,46475380,4759306,147490,0,109981794,91770373,2593,0,18208828,109981794,107221,142736213,-116152296,84795469,35965183,131951817,85476437,0,0,0,739192,739192,0,0,692,300,1304652,179151,1483803,196,0,93581,299295,469960,27501,88462,160117,121494,0,37526,6716,391067,204533,335717,0,201012,47432,124891,0,455976,226856,378499,0,229053,54476,138943,0
106171395,SUTTER LAKESIDE HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Lake,1,115,Non-Profit,General,Comparable,Rural,707-262-5000,5176 HILL ROAD EAST,LAKEPORT,95453-6300,DAN PETERSON,CEO,WWW.SUTTERLAKESIDE.ORG,SUTTER HEALTH,RYAN BOUDREAU,SUTTER HEALTH,4,05-0476,,ZZR00476F,25,25,20,3670,123,254,1570,2,181,495,36,14,6345,979,33,72,519,1,59,187,17,7,1874,23,0,0,0,2,0,6115,0,0,0,230,0,1802,0,0,0,72,0,69.5,69.5,3.4,3.4,6,0,0,25107,720,1238,17874,21,2581,10792,615,1158,60106,19692,32889,0,5696,0,4,41049,88693,269,1073,220,66,234814507,151365590,600063,84048980,462871,88755896,-4244045,928187,268920,0,0,-3584778,28009980,63862548,142941979,34376970,1195389,2879707,19629596,24043,2484085,5470063,327498,241920,66629271,78712810,2471111,3582815,47982561,87707,6662173,24830122,2848129,1007808,168185236,81153416,2483900,-4231083,49995167,-46776,104426,3786648,8997494,4708826,0,4115089,0,298483,0,600063,0,0,28340159,1160874,10653423,17663729,5838,5306200,20173176,0,745581,0,-7677636,28271,13392,0,0,11237062,22146743,21324521,0,0,43794,0,13471365,2702227,14228366,3601818,27464465,14148629,11547165,4329711,6922653,16138545,4704372,74154,612290,496644,2317268,16271295,0,26517720,4022774,1195307,0,48007096,37419838,8497,3980131,6598630,48007096,0,31876171,-23589189,40554508,19957647,66332623,39814903,0,0,3927887,4332490,352359,16735,89892,284,99,549224,67485,616709,66,0,54761,111258,155131,8329,27694,89194,53894,22789,14727,11447,104725,147148,136176,0,84593,27690,48892,0,117563,165636,153194,0,95270,30147,54899,0
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Santa Cruz,8,703,Non-Profit,General,Comparable,,831-477-2200,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,TRINA WHITE,CAO,WWW.SUTTERMATSURG.ORG,SUTTER HEALTH,YULIANA KLUKA,SUTTER HEALTH,,05-0714,,HSP30714F,30,30,11,370,55,145,521,0,96,2197,1,10,3395,164,21,59,194,0,39,796,1,8,1282,30,0,0,0,0,0,3395,0,0,0,0,0,1282,0,0,0,0,0,31,31,2.6,2.6,12,0,0,2552,244,69,658,11,174,4080,64,51,7903,0,1399,0,53,0,8,71485,490368,359,5871,691,216,204098475,121390540,0,82707935,360234,80668186,2399983,389034,232360,0,0,2556657,26098801,3996695,174002979,12805861,1537969,1569650,6410880,0,1032883,30331803,19491,257486,53966023,52795239,5284018,475095,10755913,282580,3445123,74941467,1121658,1031359,150132452,49566602,5092241,266249,12564873,0,230361,2265083,48665862,459597,0,1225798,0,1053874,0,0,0,0,15955181,1729746,1761339,4586903,52151,2175365,56309335,0,137915,0,-14065734,251550,10602,0,0,10039044,1404394,30615474,0,0,17486,0,16428509,3441012,15766684,2955583,25351070,14096393,689523,630857,11878978,19868156,3840215,67108,728835,453275,3063776,13283549,0,26526128,1205493,56414,0,41071584,6161761,6439,11844725,23058659,41071584,501,19601320,-12550313,30689889,18954155,53181428,26655300,0,0,11850340,12030492,185767,0,2798636,227,88,416372,57073,473445,252,0,70048,79419,162698,0,20076,38624,44744,279,208,276,76487,10256,164398,0,89592,25406,50233,0,90130,12045,186935,0,101336,29669,53330,0
106341051,SUTTER MEDICAL CENTER - SACRAMENTO,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Sacramento,2,311,Non-Profit,General,Comparable,,916-454-2222,2801 L STREET,SACRAMENTO,95816,MIKE COHILL,CEO,SUTTERMEDICALCENTER.ORG,SUTTER HEALTH,BRYANNA CANNON,SUTTER HEALTH,,05-0108,HSC00108F,,523,523,391,32795,12457,11396,26189,65,19637,26500,502,335,129876,6912,2654,2545,7192,5,1947,6776,145,106,28282,523,0,0,0,0,0,129876,0,0,0,0,0,28282,0,0,0,0,0,68,68,4.6,4.6,51,11562,5648,28242,8192,11383,52679,13,31390,33163,3968,1662,170692,102233,59818,0,9288,20764,16,1168776,732458,7398,8129,4429,1973,3760961963,2697010790,144452553,1208403726,12400279,1207802506,13001499,32234905,4321156,0,0,40915248,967269516,386299604,2407392843,750673872,264284455,181154598,433446270,925774,336812726,543502421,12187751,2448195,2525436062,347645075,125871051,54383848,256565708,197803,52792863,374101734,19808749,4159070,1235525901,875945758,361083922,140796795,484812724,0,864783,297759710,470971593,13616717,0,49364378,0,1794410,59094502,0,0,85358051,218564936,87377872,90428144,194568416,183820,90160981,525064721,0,2054836,0,-12685832,3471435,16332180,0,0,223183349,72483038,385793684,63421427,0,0,3447528,171948918,23096964,175604526,88823072,334536892,182783582,42596802,9281505,192261767,244248318,70188440,22539385,6405403,26036173,76924239,358325393,0,832648312,6937333,4773267,3600789,1206285094,206631165,43621,518213939,481396369,1206285094,40172664,559890789,-420873479,1080800619,280808239,1396291261,563642949,0,0,532371413,535260946,17047007,15957238,66070926,3121,1263,5759465,775538,6535003,843,21,602057,1449960,2284576,4550,307145,519467,430268,118862,29979,12601,1835720,683983,1859057,0,867079,114701,398925,0,2100004,768529,2109713,0,972353,129898,454506,0
106311000,SUTTER ROSEVILLE MEDICAL CENTER,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Placer,2,309,Non-Profit,General,Comparable,,916-781-1000,ONE MEDICAL PLAZA,ROSEVILLE,95661,BRIAN ALEXANDER,CEO,WWW.SUTTERROSEVILLEHOSPITAL.ORG,SUTTER HEALTH,SARN SAECHAO,SUTTER HEALTH,2,05-0309,HSC00309F,ZZR00309F,328,328,256,35780,10600,5883,9382,7,4639,18716,617,550,86174,7172,2339,1321,2025,1,1015,5579,160,187,19799,273,0,0,55,0,0,71923,0,0,14251,0,0,18746,0,0,1053,0,0,72,72,4.4,4.4,30,3820,1912,28792,7970,5316,23177,2,5061,29208,2576,1518,103620,81188,17444,0,6546,13664,15,713109,635306,5323,7985,1728,632,2268767430,1617122073,86461656,738107013,4424487,616889188,125642312,2962899,681377,0,0,127923834,513132687,338286791,1417347952,550151132,173759734,92762784,153470801,74149,83251315,354598749,12949267,5304940,1426322871,295895761,91117866,25959847,111932922,17659,36249877,257259006,16036858,7974763,842444559,672777132,243297057,65582435,197077892,0,66908,85792012,300190014,14216939,0,33654937,0,4466747,39672280,0,0,46789376,170972423,60643950,52088127,65894890,24868,33186321,350282401,0,5014033,0,-113430278,1087856,886579,0,0,116934992,48575023,187066259,37789955,0,237903,0,80362958,17227801,109303646,19390651,184166001,89929598,22241035,2661702,95806303,149311772,25881583,1699493,3486607,3784928,37920166,126435214,0,176437000,67934936,748294,0,371555444,259093449,38677,0,112423318,371555444,592631,306820969,-225449056,291499572,115280472,443093799,266656799,0,0,213075831,214587320,214587320,17102,0,1768,852,3292698,408003,3700701,689,0,174034,736748,1390096,25818,340307,286246,314021,1574,15064,8790,1131330,413534,982664,0,523447,66841,174882,0,1299414,448087,1110608,0,576060,73266,193266,0
106494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Sonoma,3,401,Non-Profit,General,Comparable,,707-576-4200,3325 CHANATE ROAD,SANTA ROSA,95404,MIKE PURVIS,CAO,WWW.SUTTERSANTAROSA.ORG,SUTTER HEALTH,YULIANA KLUKA,SUTTER HEALTH,,05-0291,,ZZR00291G,84,84,76,9279,1869,2310,5567,22,1500,4615,178,180,25520,2127,391,572,1432,5,239,1489,47,43,6345,84,0,0,0,0,0,25520,0,0,0,0,0,6345,0,0,0,0,0,83.2,83.2,4,4,20,2899,1488,8680,1337,3579,15540,32,1899,11425,1567,1020,45079,35257,8089,0,1625,3572,6,272257,256017,1883,2592,1177,419,882400553,631801948,30159195,280757800,1711200,275830827,6638173,2091973,178837,0,0,8551309,142727738,134731986,604940829,190501134,33881191,36667644,93831318,335751,24664162,97707837,3092482,2470244,483151763,140517891,22005567,14180194,77529846,220541,17943052,112779976,9174506,4897217,399248790,262875628,49677413,33860712,118549228,-4440547,296719,29848345,117336196,5658699,0,17202542,0,937013,8213893,0,0,21945302,67039178,14050174,17732177,54763231,256955,12306658,112545972,32,2063423,0,-61559189,386648,34072,0,0,42390317,18844365,82601480,16537070,5815665,26243,7367145,35693961,9888556,39953254,16712771,78484304,34749213,17383768,4920574,37888401,62014255,20262793,844318,2032850,4582376,12667975,54130735,0,261165309,3785789,338769,0,319420602,116153069,11100,212181082,-8924649,319420602,0,114721410,-85189703,265445550,61399022,340738473,79573164,0,0,211439709,212181082,0,28783,288583,791,367,1492651,172180,1664831,239,34,93258,275984,667505,2546,76970,152387,131041,72561,16394,4005,529655,163998,384043,66883,231332,34609,82131,0,578874,183845,435652,76004,257447,39770,93239,0
106481094,SUTTER SOLANO MEDICAL CENTER,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Solano,3,409,Non-Profit,General,Comparable,,707-554-4444,300 HOSPITAL DRIVE,VALLEJO,94589-2574,ABHISHEK DOSI,CEO,WWW.SUTTERSOLANO.ORG,SUTTER HEALTH,SARN SAECHAO,SUTTER HEALTH,,05-0101,,ZZR00101F,106,106,52,8738,489,1397,4324,4,320,1811,113,136,17332,1785,108,353,1073,1,76,529,41,54,4020,106,0,0,0,0,0,17332,0,0,0,0,0,4020,0,0,0,0,0,44.8,44.8,4.3,4.3,14,802,531,8997,480,2469,19043,4,901,6025,1637,833,40389,34788,1474,0,4411,18,4,140891,96294,1037,1136,384,103,568322823,430031418,849332,139140737,642299,159595368,-19812332,1454218,183135,0,0,-18541249,119843000,130940327,317539496,149836422,8331659,23913900,75345080,47678,6360012,37030234,2497203,831837,304194025,91173790,5599844,11693788,91364431,45447,5739863,48723890,8120950,1666795,264128798,199898837,11341261,25000444,129183839,-1342335,71014,7858316,40497234,4198399,0,12869678,0,454731,0,0,0,849332,39933864,2565036,10498749,37037691,2801,4047325,44069477,0,985794,0,16458868,178582,68212,0,0,28162351,14518497,46801113,394837,0,0,0,25584648,5881755,30950212,7301955,53115105,22173265,6930158,1887272,18588770,35223555,8766634,366454,1199226,1406615,9938314,38224820,0,43291558,5282230,1248246,0,88046854,13380663,6510,12452920,62206761,88046854,154470,79553036,-63727440,93927144,42955350,140112745,96821187,0,0,12920389,13316532,863612,408862,0,487,194,914521,109805,1024326,145,0,69640,225485,339039,0,56753,88409,121024,3168,8756,2247,243683,123732,245606,0,195936,35576,69988,0,283170,134707,277468,0,211569,39841,77571,0
106514030,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,Sutter,2,227,Investor,General,Comparable,,530-749-5700,455 PLUMAS BLVD,YUBA CITY,95991,DENNIS SINDELAR,CAO,WWW.SSHNV.ORG,SUTTER VALLEY MEDCIAL FOUNDATION,CHRISTINE HODGES,SUTTER HEALTH,,05-0766,,,14,14,4,646,9,8,84,0,58,352,2,3,1162,247,4,5,40,0,28,157,1,3,485,14,0,0,0,0,0,1162,0,0,0,0,0,485,0,0,0,0,0,22.7,22.7,2.4,2.4,0,0,0,750,12,36,253,0,264,825,1,26,2167,0,0,0,0,0,4,75129,190034,494,2167,0,0,80798246,54850167,0,25948079,9584159,48147968,-12615730,382492,60198,0,0,-12293436,1164337,0,79633909,17309618,313562,225181,1562583,0,1703278,9274261,28675,132060,30549218,20925635,533189,623892,4559437,0,5890749,16995951,12747,707428,50249028,30303245,505744,583096,3817806,0,0,6432723,11897362,0,0,593382,0,716809,0,0,0,0,7581505,340987,109278,2260041,0,1158747,14372453,0,125068,0,11830383,4589,364530,0,0,4467882,0,17088926,0,0,0,0,5827819,1320601,14870968,4571772,6419042,2511623,255670,1156011,7447355,24130817,700530,4316098,16727,84691,1109404,8928691,0,1360282,333597,140924,2596053,13359547,4658596,0,3227,8697724,13359547,4264849,13080576,-9351217,0,10468679,11043597,9683315,0,0,0,3227,0,0,2083196,70,26,136918,15183,152101,91,0,15045,29381,48069,0,4174,17650,15537,0,1778,5284,26569,0,58014,0,26824,13946,11565,0,29324,0,64700,0,29540,15206,13331,0
106391056,SUTTER TRACY COMMUNITY HOSPITAL,1/1/2018,12/31/2018,365,Audited,Incl. Ind. Audit Adj.,San Joaquin,6,509,Non-Profit,General,Comparable,,209-835-1500,1420 N TRACY BLVD,TRACY,95376,DAVID THOMPSON,CEO,WWW.SUTTERTRACY.ORG,SUTTER CENTRAL VALLEY HOSPITALS,GEORGE GLOVER III,SUTTER HEALTH,,05-0313,HSC00313F,ZZR00313F,77,77,34,4324,1060,1158,1967,0,205,2289,113,31,11147,1202,292,354,734,0,83,927,50,16,3658,77,0,0,0,0,0,11147,0,0,0,0,0,3658,0,0,0,0,0,39.7,39.7,3,3,8,0,0,7262,1793,3803,20938,0,2263,11884,1662,932,50537,36435,7418,0,6229,0,4,79319,140932,720,1755,364,183,455077857,327775976,66426,127368307,993515,117442673,10919149,995639,295309,0,0,11619479,67545601,114913437,272618819,68518340,17880811,17886515,33281333,0,3976130,37874069,2207290,270539,181895027,57565614,13656431,12480043,76463909,0,10703850,89241451,7688576,5382956,273182830,104605940,26357553,20659795,92971365,0,0,9377445,53626471,5441055,0,11109297,0,3627055,11680,0,0,54746,20805544,5093129,9350141,16051680,0,5138443,69986844,0,942526,0,-18104626,17500,801419,0,0,16853635,12617319,32420300,0,0,11223,0,21778345,5056920,23603205,5101726,41844031,21648507,2946677,1751361,12143218,22071540,4924655,119289,994034,1123286,7876075,30255461,0,50442638,1979611,200015,0,82877725,13332303,4513,18727263,50813646,82877725,226287,64575887,-51025643,72641116,30247324,117072552,66629914,0,0,19263832,19654102,926839,0,137862,443,149,815793,113445,929238,132,0,68544,213510,268718,0,35836,132133,89262,0,4440,3350,185443,123110,243633,0,142244,46718,74645,0,213183,135824,281454,0,162310,52835,83632,0
